,Date,Model,Count,Normalized Count,day,month,year
19337,727,119,96,-0.0021903828268430934,1,1,2016
19338,727,92,48,-0.15454109243405134,1,1,2016
19339,727,39,17,-0.25293425905537337,1,1,2016
19340,727,50,10,-0.27515207087309124,1,1,2016
19341,727,118,7,-0.28467399022354173,1,1,2016
19342,727,1,37,-0.18945479671903656,1,1,2016
19343,727,34,188,0.28981514392030605,1,1,2016
19344,727,0,4,-0.2941959095739923,1,1,2016
19345,727,61,3,-0.2973698826908091,1,1,2016
19346,727,60,267,0.5405590201488364,1,1,2016
19347,727,70,152,0.17555211171489987,1,1,2016
19348,727,88,1,-0.30371782892444277,1,1,2016
19349,727,24,4,-0.2941959095739923,1,1,2016
19350,727,59,87,-0.03075614087819464,1,1,2016
19351,727,85,2,-0.30054385580762594,1,1,2016
19352,727,73,3,-0.2973698826908091,1,1,2016
19353,727,71,5,-0.2910219364571754,1,1,2016
19354,727,65,2,-0.30054385580762594,1,1,2016
19355,727,7,14,-0.26245617840582386,1,1,2016
19356,727,99,60,-0.11645341503224929,1,1,2016
19357,727,57,1,-0.30371782892444277,1,1,2016
19358,727,68,20,-0.24341233970492282,1,1,2016
19359,727,18,1,-0.30371782892444277,1,1,2016
19360,727,55,1,-0.30371782892444277,1,1,2016
19361,727,46,1,-0.30371782892444277,1,1,2016
19362,727,81,83,-0.04345203334546199,1,1,2016
19363,727,22,6,-0.28784796334035856,1,1,2016
19364,727,25,30,-0.21167260853675443,1,1,2016
19365,727,11,1,-0.30371782892444277,1,1,2016
19366,727,45,540,1.4070536810398333,1,1,2016
19367,727,4,1,-0.30371782892444277,1,1,2016
19368,727,21,6,-0.28784796334035856,1,1,2016
19369,727,51,133,0.11524662249537994,1,1,2016
19370,727,42,24,-0.23071644723765547,1,1,2016
19371,727,52,1,-0.30371782892444277,1,1,2016
19372,727,113,61,-0.11327944191543245,1,1,2016
19373,726,81,74,-0.07201779139681354,31,12,2015
19374,726,41,66,-0.09740957633134825,31,12,2015
19375,726,98,23,-0.23389042035447233,31,12,2015
19376,726,5,1,-0.30371782892444277,31,12,2015
19377,726,116,3,-0.2973698826908091,31,12,2015
19378,726,74,92,-0.014886275294110449,31,12,2015
19379,726,90,10,-0.27515207087309124,31,12,2015
19380,726,117,20,-0.24341233970492282,31,12,2015
19381,726,109,24,-0.23071644723765547,31,12,2015
19382,726,118,5,-0.2910219364571754,31,12,2015
19383,726,42,12,-0.2688041246394575,31,12,2015
19384,726,1,50,-0.14819314620041768,31,12,2015
19385,726,84,16,-0.2561082321721902,31,12,2015
19386,726,44,854,2.4036812397203207,31,12,2015
19387,726,21,7,-0.28467399022354173,31,12,2015
19388,726,50,10,-0.27515207087309124,31,12,2015
19389,726,104,3,-0.2973698826908091,31,12,2015
19390,726,82,1,-0.30371782892444277,31,12,2015
19391,726,72,67,-0.09423560321453141,31,12,2015
19392,726,73,4,-0.2941959095739923,31,12,2015
19393,726,92,53,-0.13867122684996716,31,12,2015
19394,726,97,1,-0.30371782892444277,31,12,2015
19395,726,26,9,-0.27832604398990807,31,12,2015
19396,726,68,26,-0.2243685010040218,31,12,2015
19397,726,119,85,-0.03710408711182832,31,12,2015
19398,726,69,1,-0.30371782892444277,31,12,2015
19399,726,58,4,-0.2941959095739923,31,12,2015
19400,726,60,297,0.6357782136533415,31,12,2015
19401,726,66,128,0.09937675691129574,31,12,2015
19402,726,123,36,-0.19262876983585342,31,12,2015
19403,726,77,4,-0.2941959095739923,31,12,2015
19404,726,78,73,-0.07519176451363038,31,12,2015
19405,726,36,30,-0.21167260853675443,31,12,2015
19406,726,94,54,-0.13549725373315033,31,12,2015
19407,726,3,2,-0.30054385580762594,31,12,2015
19408,726,108,10,-0.27515207087309124,31,12,2015
19409,726,51,123,0.08350689132721155,31,12,2015
19410,726,76,1,-0.30371782892444277,31,12,2015
19411,726,10,4,-0.2941959095739923,31,12,2015
19412,726,29,2,-0.30054385580762594,31,12,2015
19413,726,121,3,-0.2973698826908091,31,12,2015
19414,726,34,180,0.26442335898577135,31,12,2015
19415,726,56,4,-0.2941959095739923,31,12,2015
19416,726,48,111,0.045419213925409485,31,12,2015
19417,726,6,1,-0.30371782892444277,31,12,2015
19418,726,103,29,-0.2148465816535713,31,12,2015
19419,726,40,690,1.883149648562359,31,12,2015
19420,726,99,58,-0.12280136126588297,31,12,2015
19421,726,8,1,-0.30371782892444277,31,12,2015
19422,726,18,4,-0.2941959095739923,31,12,2015
19423,726,46,2,-0.30054385580762594,31,12,2015
19424,726,71,2,-0.30054385580762594,31,12,2015
19425,726,22,5,-0.2910219364571754,31,12,2015
19426,726,47,5,-0.2910219364571754,31,12,2015
19427,726,113,42,-0.17358493113495238,31,12,2015
19428,726,52,1,-0.30371782892444277,31,12,2015
19429,726,91,3,-0.2973698826908091,31,12,2015
19430,726,45,1020,2.9305607771119155,31,12,2015
19431,726,0,5,-0.2910219364571754,31,12,2015
19432,726,25,32,-0.20532466230312077,31,12,2015
19433,726,65,5,-0.2910219364571754,31,12,2015
19434,726,24,10,-0.27515207087309124,31,12,2015
19435,726,64,3,-0.2973698826908091,31,12,2015
19436,726,53,2,-0.30054385580762594,31,12,2015
19437,726,32,72,-0.07836573763044723,31,12,2015
19438,726,7,27,-0.22119452788720495,31,12,2015
19439,726,39,15,-0.25928220528900703,31,12,2015
19440,726,57,4,-0.2941959095739923,31,12,2015
19441,726,55,2,-0.30054385580762594,31,12,2015
19442,726,59,91,-0.018060248410927286,31,12,2015
19443,726,70,176,0.251727466518504,31,12,2015
19444,726,38,855,2.4068552128371374,31,12,2015
19445,726,105,4,-0.2941959095739923,31,12,2015
19446,726,9,14,-0.26245617840582386,31,12,2015
19447,725,38,639,1.7212770196047003,30,12,2015
19448,725,117,24,-0.23071644723765547,30,12,2015
19449,725,44,700,1.9148893797305273,30,12,2015
19450,725,78,55,-0.13232328061633347,30,12,2015
19451,725,121,1,-0.30371782892444277,30,12,2015
19452,725,41,132,0.1120726493785631,30,12,2015
19453,725,94,35,-0.19580274295267025,30,12,2015
19454,725,1,46,-0.16088903866768503,30,12,2015
19455,725,26,4,-0.2941959095739923,30,12,2015
19456,725,116,1,-0.30371782892444277,30,12,2015
19457,725,90,10,-0.27515207087309124,30,12,2015
19458,725,77,7,-0.28467399022354173,30,12,2015
19459,725,70,141,0.14063840742991465,30,12,2015
19460,725,36,34,-0.19897671606948708,30,12,2015
19461,725,66,116,0.06128907950949368,30,12,2015
19462,725,72,44,-0.1672369849013187,30,12,2015
19463,725,65,5,-0.2910219364571754,30,12,2015
19464,725,60,229,0.4199480417097965,30,12,2015
19465,725,98,25,-0.22754247412083864,30,12,2015
19466,725,54,3,-0.2973698826908091,30,12,2015
19467,725,109,9,-0.27832604398990807,30,12,2015
19468,725,119,77,-0.062495872046363025,30,12,2015
19469,725,61,3,-0.2973698826908091,30,12,2015
19470,725,34,151,0.17237813859808304,30,12,2015
19471,725,123,33,-0.20215068918630394,30,12,2015
19472,725,29,3,-0.2973698826908091,30,12,2015
19473,725,10,8,-0.2815000171067249,30,12,2015
19474,725,3,1,-0.30371782892444277,30,12,2015
19475,725,25,34,-0.19897671606948708,30,12,2015
19476,725,83,2,-0.30054385580762594,30,12,2015
19477,725,6,2,-0.30054385580762594,30,12,2015
19478,725,104,2,-0.30054385580762594,30,12,2015
19479,725,118,6,-0.28784796334035856,30,12,2015
19480,725,74,64,-0.10375752256498193,30,12,2015
19481,725,103,32,-0.20532466230312077,30,12,2015
19482,725,0,1,-0.30371782892444277,30,12,2015
19483,725,84,11,-0.27197809775627435,30,12,2015
19484,725,99,53,-0.13867122684996716,30,12,2015
19485,725,81,98,0.004157563406790583,30,12,2015
19486,725,58,2,-0.30054385580762594,30,12,2015
19487,725,92,38,-0.18628082360221973,30,12,2015
19488,725,48,117,0.06446305262631052,30,12,2015
19489,725,64,2,-0.30054385580762594,30,12,2015
19490,725,108,11,-0.27197809775627435,30,12,2015
19491,725,91,5,-0.2910219364571754,30,12,2015
19492,725,46,2,-0.30054385580762594,30,12,2015
19493,725,18,2,-0.30054385580762594,30,12,2015
19494,725,21,11,-0.27197809775627435,30,12,2015
19495,725,71,2,-0.30054385580762594,30,12,2015
19496,725,8,1,-0.30371782892444277,30,12,2015
19497,725,59,81,-0.049799979579095675,30,12,2015
19498,725,9,12,-0.2688041246394575,30,12,2015
19499,725,69,2,-0.30054385580762594,30,12,2015
19500,725,24,2,-0.30054385580762594,30,12,2015
19501,725,47,5,-0.2910219364571754,30,12,2015
19502,725,45,795,2.216416825828127,30,12,2015
19503,725,56,2,-0.30054385580762594,30,12,2015
19504,725,7,17,-0.25293425905537337,30,12,2015
19505,725,68,17,-0.25293425905537337,30,12,2015
19506,725,39,13,-0.2656301515226407,30,12,2015
19507,725,22,7,-0.28467399022354173,30,12,2015
19508,725,57,4,-0.2941959095739923,30,12,2015
19509,725,82,2,-0.30054385580762594,30,12,2015
19510,725,50,8,-0.2815000171067249,30,12,2015
19511,725,113,47,-0.1577150655508682,30,12,2015
19512,725,40,630,1.6927112615533486,30,12,2015
19513,725,51,103,0.020027428990874778,30,12,2015
19514,725,32,61,-0.11327944191543245,30,12,2015
19515,725,55,1,-0.30371782892444277,30,12,2015
19516,724,83,2,-0.30054385580762594,29,12,2015
19517,724,25,26,-0.2243685010040218,29,12,2015
19518,724,105,1,-0.30371782892444277,29,12,2015
19519,724,123,42,-0.17358493113495238,29,12,2015
19520,724,121,1,-0.30371782892444277,29,12,2015
19521,724,66,128,0.09937675691129574,29,12,2015
19522,724,119,76,-0.06566984516317986,29,12,2015
19523,724,108,8,-0.2815000171067249,29,12,2015
19524,724,70,204,0.3405987137893755,29,12,2015
19525,724,103,35,-0.19580274295267025,29,12,2015
19526,724,113,59,-0.11962738814906612,29,12,2015
19527,724,10,10,-0.27515207087309124,29,12,2015
19528,724,57,4,-0.2941959095739923,29,12,2015
19529,724,122,1,-0.30371782892444277,29,12,2015
19530,724,82,1,-0.30371782892444277,29,12,2015
19531,724,24,4,-0.2941959095739923,29,12,2015
19532,724,64,2,-0.30054385580762594,29,12,2015
19533,724,54,1,-0.30371782892444277,29,12,2015
19534,724,9,19,-0.24658631282173968,29,12,2015
19535,724,75,2,-0.30054385580762594,29,12,2015
19536,724,92,59,-0.11962738814906612,29,12,2015
19537,724,91,4,-0.2941959095739923,29,12,2015
19538,724,45,705,1.9307592453146114,29,12,2015
19539,724,50,14,-0.26245617840582386,29,12,2015
19540,724,94,43,-0.17041095801813555,29,12,2015
19541,724,104,2,-0.30054385580762594,29,12,2015
19542,724,53,1,-0.30371782892444277,29,12,2015
19543,724,78,73,-0.07519176451363038,29,12,2015
19544,724,56,1,-0.30371782892444277,29,12,2015
19545,724,22,5,-0.2910219364571754,29,12,2015
19546,724,72,61,-0.11327944191543245,29,12,2015
19547,724,7,23,-0.23389042035447233,29,12,2015
19548,724,51,109,0.03907126769177581,29,12,2015
19549,724,76,4,-0.2941959095739923,29,12,2015
19550,724,47,1,-0.30371782892444277,29,12,2015
19551,724,55,5,-0.2910219364571754,29,12,2015
19552,724,21,7,-0.28467399022354173,29,12,2015
19553,724,34,220,0.3913822836584449,29,12,2015
19554,724,59,67,-0.09423560321453141,29,12,2015
19555,724,40,530,1.3753139498716649,29,12,2015
19556,724,118,5,-0.2910219364571754,29,12,2015
19557,724,60,225,0.4072521492425291,29,12,2015
19558,724,68,17,-0.25293425905537337,29,12,2015
19559,724,98,27,-0.22119452788720495,29,12,2015
19560,724,116,2,-0.30054385580762594,29,12,2015
19561,724,117,26,-0.2243685010040218,29,12,2015
19562,724,58,6,-0.28784796334035856,29,12,2015
19563,724,26,6,-0.28784796334035856,29,12,2015
19564,724,111,1,-0.30371782892444277,29,12,2015
19565,724,5,3,-0.2973698826908091,29,12,2015
19566,724,84,9,-0.27832604398990807,29,12,2015
19567,724,1,41,-0.1767589042517692,29,12,2015
19568,724,109,2,-0.30054385580762594,29,12,2015
19569,724,48,99,0.007331536523607423,29,12,2015
19570,724,38,792,2.2068949064776766,29,12,2015
19571,724,77,2,-0.30054385580762594,29,12,2015
19572,724,36,26,-0.2243685010040218,29,12,2015
19573,724,74,77,-0.062495872046363025,29,12,2015
19574,724,32,70,-0.0847136838640809,29,12,2015
19575,724,39,16,-0.2561082321721902,29,12,2015
19576,724,44,714,1.959325003365963,29,12,2015
19577,724,65,4,-0.2941959095739923,29,12,2015
19578,724,99,76,-0.06566984516317986,29,12,2015
19579,724,93,1,-0.30371782892444277,29,12,2015
19580,724,90,8,-0.2815000171067249,29,12,2015
19581,724,71,1,-0.30371782892444277,29,12,2015
19582,724,81,102,0.016853455874057937,29,12,2015
19583,724,73,1,-0.30371782892444277,29,12,2015
19584,724,41,110,0.04224524080859265,29,12,2015
19585,724,20,1,-0.30371782892444277,29,12,2015
19586,723,45,885,2.5020744063416425,28,12,2015
19587,723,90,12,-0.2688041246394575,28,12,2015
19588,723,98,27,-0.22119452788720495,28,12,2015
19589,723,81,128,0.09937675691129574,28,12,2015
19590,723,44,1050,3.025779970616421,28,12,2015
19591,723,65,2,-0.30054385580762594,28,12,2015
19592,723,0,1,-0.30371782892444277,28,12,2015
19593,723,36,43,-0.17041095801813555,28,12,2015
19594,723,73,4,-0.2941959095739923,28,12,2015
19595,723,92,93,-0.01171230217729361,28,12,2015
19596,723,39,27,-0.22119452788720495,28,12,2015
19597,723,93,1,-0.30371782892444277,28,12,2015
19598,723,48,114,0.054941133275860005,28,12,2015
19599,723,76,1,-0.30371782892444277,28,12,2015
19600,723,32,81,-0.049799979579095675,28,12,2015
19601,723,29,1,-0.30371782892444277,28,12,2015
19602,723,118,2,-0.30054385580762594,28,12,2015
19603,723,72,50,-0.14819314620041768,28,12,2015
19604,723,60,229,0.4199480417097965,28,12,2015
19605,723,84,12,-0.2688041246394575,28,12,2015
19606,723,83,1,-0.30371782892444277,28,12,2015
19607,723,80,1,-0.30371782892444277,28,12,2015
19608,723,54,1,-0.30371782892444277,28,12,2015
19609,723,9,23,-0.23389042035447233,28,12,2015
19610,723,1,52,-0.141845199966784,28,12,2015
19611,723,41,176,0.251727466518504,28,12,2015
19612,723,68,18,-0.2497602859385565,28,12,2015
19613,723,38,927,2.6353812772479497,28,12,2015
19614,723,116,1,-0.30371782892444277,28,12,2015
19615,723,26,4,-0.2941959095739923,28,12,2015
19616,723,105,2,-0.30054385580762594,28,12,2015
19617,723,47,5,-0.2910219364571754,28,12,2015
19618,723,6,1,-0.30371782892444277,28,12,2015
19619,723,77,6,-0.28784796334035856,28,12,2015
19620,723,117,28,-0.21802055477038812,28,12,2015
19621,723,56,1,-0.30371782892444277,28,12,2015
19622,723,34,199,0.3247288482052913,28,12,2015
19623,723,97,1,-0.30371782892444277,28,12,2015
19624,723,66,137,0.1279425149626473,28,12,2015
19625,723,58,3,-0.2973698826908091,28,12,2015
19626,723,109,4,-0.2941959095739923,28,12,2015
19627,723,74,85,-0.03710408711182832,28,12,2015
19628,723,108,11,-0.27197809775627435,28,12,2015
19629,723,78,64,-0.10375752256498193,28,12,2015
19630,723,103,34,-0.19897671606948708,28,12,2015
19631,723,99,83,-0.04345203334546199,28,12,2015
19632,723,70,233,0.43264393417706387,28,12,2015
19633,723,24,2,-0.30054385580762594,28,12,2015
19634,723,51,132,0.1120726493785631,28,12,2015
19635,723,123,50,-0.14819314620041768,28,12,2015
19636,723,50,14,-0.26245617840582386,28,12,2015
19637,723,22,3,-0.2973698826908091,28,12,2015
19638,723,113,44,-0.1672369849013187,28,12,2015
19639,723,21,4,-0.2941959095739923,28,12,2015
19640,723,119,81,-0.049799979579095675,28,12,2015
19641,723,71,4,-0.2941959095739923,28,12,2015
19642,723,4,2,-0.30054385580762594,28,12,2015
19643,723,59,92,-0.014886275294110449,28,12,2015
19644,723,10,9,-0.27832604398990807,28,12,2015
19645,723,91,7,-0.28467399022354173,28,12,2015
19646,723,57,7,-0.28467399022354173,28,12,2015
19647,723,64,4,-0.2941959095739923,28,12,2015
19648,723,25,30,-0.21167260853675443,28,12,2015
19649,723,40,480,1.216615294030823,28,12,2015
19650,723,121,1,-0.30371782892444277,28,12,2015
19651,723,94,41,-0.1767589042517692,28,12,2015
19652,723,7,19,-0.24658631282173968,28,12,2015
19653,723,46,4,-0.2941959095739923,28,12,2015
19654,722,40,580,1.5340126057125067,27,12,2015
19655,722,55,2,-0.30054385580762594,27,12,2015
19656,722,48,101,0.0136794827572411,27,12,2015
19657,722,38,621,1.664145503501997,27,12,2015
19658,722,68,27,-0.22119452788720495,27,12,2015
19659,722,73,6,-0.28784796334035856,27,12,2015
19660,722,90,9,-0.27832604398990807,27,12,2015
19661,722,111,2,-0.30054385580762594,27,12,2015
19662,722,41,209,0.35646857937345966,27,12,2015
19663,722,44,938,2.670294981532935,27,12,2015
19664,722,45,675,1.8355400518101064,27,12,2015
19665,722,36,30,-0.21167260853675443,27,12,2015
19666,722,58,4,-0.2941959095739923,27,12,2015
19667,722,81,85,-0.03710408711182832,27,12,2015
19668,722,78,71,-0.08153971074726406,27,12,2015
19669,722,32,64,-0.10375752256498193,27,12,2015
19670,722,83,1,-0.30371782892444277,27,12,2015
19671,722,39,11,-0.27197809775627435,27,12,2015
19672,722,113,49,-0.1513671193172345,27,12,2015
19673,722,98,24,-0.23071644723765547,27,12,2015
19674,722,117,24,-0.23071644723765547,27,12,2015
19675,722,92,57,-0.1259753343826998,27,12,2015
19676,722,71,4,-0.2941959095739923,27,12,2015
19677,722,7,18,-0.2497602859385565,27,12,2015
19678,722,57,4,-0.2941959095739923,27,12,2015
19679,722,22,6,-0.28784796334035856,27,12,2015
19680,722,69,2,-0.30054385580762594,27,12,2015
19681,722,105,2,-0.30054385580762594,27,12,2015
19682,722,53,1,-0.30371782892444277,27,12,2015
19683,722,60,216,0.37868639119117753,27,12,2015
19684,722,0,4,-0.2941959095739923,27,12,2015
19685,722,103,43,-0.17041095801813555,27,12,2015
19686,722,108,10,-0.27515207087309124,27,12,2015
19687,722,1,43,-0.17041095801813555,27,12,2015
19688,722,109,3,-0.2973698826908091,27,12,2015
19689,722,123,48,-0.15454109243405134,27,12,2015
19690,722,59,94,-0.00853832906047677,27,12,2015
19691,722,24,5,-0.2910219364571754,27,12,2015
19692,722,121,2,-0.30054385580762594,27,12,2015
19693,722,104,2,-0.30054385580762594,27,12,2015
19694,722,84,11,-0.27197809775627435,27,12,2015
19695,722,51,126,0.09302881067766207,27,12,2015
19696,722,118,2,-0.30054385580762594,27,12,2015
19697,722,94,37,-0.18945479671903656,27,12,2015
19698,722,76,3,-0.2973698826908091,27,12,2015
19699,722,29,1,-0.30371782892444277,27,12,2015
19700,722,21,11,-0.27197809775627435,27,12,2015
19701,722,47,3,-0.2973698826908091,27,12,2015
19702,722,91,2,-0.30054385580762594,27,12,2015
19703,722,9,22,-0.23706439347128916,27,12,2015
19704,722,26,2,-0.30054385580762594,27,12,2015
19705,722,50,9,-0.27832604398990807,27,12,2015
19706,722,72,60,-0.11645341503224929,27,12,2015
19707,722,74,76,-0.06566984516317986,27,12,2015
19708,722,10,8,-0.2815000171067249,27,12,2015
19709,722,34,185,0.28029322456985556,27,12,2015
19710,722,93,1,-0.30371782892444277,27,12,2015
19711,722,56,1,-0.30371782892444277,27,12,2015
19712,722,6,1,-0.30371782892444277,27,12,2015
19713,722,119,80,-0.05297395269591251,27,12,2015
19714,722,54,1,-0.30371782892444277,27,12,2015
19715,722,77,3,-0.2973698826908091,27,12,2015
19716,722,46,2,-0.30054385580762594,27,12,2015
19717,722,64,3,-0.2973698826908091,27,12,2015
19718,722,82,1,-0.30371782892444277,27,12,2015
19719,722,70,196,0.31520692885484075,27,12,2015
19720,722,66,132,0.1120726493785631,27,12,2015
19721,722,99,60,-0.11645341503224929,27,12,2015
19722,722,25,25,-0.22754247412083864,27,12,2015
19723,721,36,30,-0.21167260853675443,26,12,2015
19724,721,32,58,-0.12280136126588297,26,12,2015
19725,721,34,169,0.22950965470078613,26,12,2015
19726,721,29,3,-0.2973698826908091,26,12,2015
19727,721,117,22,-0.23706439347128916,26,12,2015
19728,721,0,3,-0.2973698826908091,26,12,2015
19729,721,111,2,-0.30054385580762594,26,12,2015
19730,721,48,130,0.10572470314492942,26,12,2015
19731,721,60,109,0.03907126769177581,26,12,2015
19732,721,65,3,-0.2973698826908091,26,12,2015
19733,721,68,17,-0.25293425905537337,26,12,2015
19734,721,93,1,-0.30371782892444277,26,12,2015
19735,721,39,16,-0.2561082321721902,26,12,2015
19736,721,38,801,2.235460664529028,26,12,2015
19737,721,41,77,-0.062495872046363025,26,12,2015
19738,721,73,5,-0.2910219364571754,26,12,2015
19739,721,116,1,-0.30371782892444277,26,12,2015
19740,721,72,52,-0.141845199966784,26,12,2015
19741,721,80,2,-0.30054385580762594,26,12,2015
19742,721,90,6,-0.28784796334035856,26,12,2015
19743,721,22,4,-0.2941959095739923,26,12,2015
19744,721,26,7,-0.28467399022354173,26,12,2015
19745,721,1,37,-0.18945479671903656,26,12,2015
19746,721,118,3,-0.2973698826908091,26,12,2015
19747,721,69,1,-0.30371782892444277,26,12,2015
19748,721,78,76,-0.06566984516317986,26,12,2015
19749,721,92,57,-0.1259753343826998,26,12,2015
19750,721,58,4,-0.2941959095739923,26,12,2015
19751,721,45,735,2.025978438819117,26,12,2015
19752,721,76,3,-0.2973698826908091,26,12,2015
19753,721,64,1,-0.30371782892444277,26,12,2015
19754,721,84,10,-0.27515207087309124,26,12,2015
19755,721,81,91,-0.018060248410927286,26,12,2015
19756,721,98,31,-0.2084986354199376,26,12,2015
19757,721,103,38,-0.18628082360221973,26,12,2015
19758,721,74,65,-0.1005835494481651,26,12,2015
19759,721,82,1,-0.30371782892444277,26,12,2015
19760,721,54,1,-0.30371782892444277,26,12,2015
19761,721,55,3,-0.2973698826908091,26,12,2015
19762,721,105,2,-0.30054385580762594,26,12,2015
19763,721,57,1,-0.30371782892444277,26,12,2015
19764,721,70,193,0.30568500950439026,26,12,2015
19765,721,21,8,-0.2815000171067249,26,12,2015
19766,721,10,8,-0.2815000171067249,26,12,2015
19767,721,122,2,-0.30054385580762594,26,12,2015
19768,721,25,30,-0.21167260853675443,26,12,2015
19769,721,51,103,0.020027428990874778,26,12,2015
19770,721,113,50,-0.14819314620041768,26,12,2015
19771,721,66,147,0.15968224613081566,26,12,2015
19772,721,50,6,-0.28784796334035856,26,12,2015
19773,721,91,4,-0.2941959095739923,26,12,2015
19774,721,59,123,0.08350689132721155,26,12,2015
19775,721,47,2,-0.30054385580762594,26,12,2015
19776,721,121,4,-0.2941959095739923,26,12,2015
19777,721,46,4,-0.2941959095739923,26,12,2015
19778,721,104,1,-0.30371782892444277,26,12,2015
19779,721,40,690,1.883149648562359,26,12,2015
19780,721,24,6,-0.28784796334035856,26,12,2015
19781,721,77,4,-0.2941959095739923,26,12,2015
19782,721,108,4,-0.2941959095739923,26,12,2015
19783,721,44,868,2.4481168633557564,26,12,2015
19784,721,119,82,-0.04662600646227884,26,12,2015
19785,721,94,48,-0.15454109243405134,26,12,2015
19786,721,7,21,-0.240238366588106,26,12,2015
19787,721,6,1,-0.30371782892444277,26,12,2015
19788,721,9,23,-0.23389042035447233,26,12,2015
19789,721,123,39,-0.1831068504854029,26,12,2015
19790,721,99,56,-0.12914930749951664,26,12,2015
19791,720,4,1,-0.30371782892444277,25,12,2015
19792,720,91,5,-0.2910219364571754,25,12,2015
19793,720,64,1,-0.30371782892444277,25,12,2015
19794,720,0,2,-0.30054385580762594,25,12,2015
19795,720,111,3,-0.2973698826908091,25,12,2015
19796,720,49,1,-0.30371782892444277,25,12,2015
19797,720,28,1,-0.30371782892444277,25,12,2015
19798,720,40,600,1.5974920680488436,25,12,2015
19799,720,82,3,-0.2973698826908091,25,12,2015
19800,720,81,119,0.0708109988599442,25,12,2015
19801,720,57,1,-0.30371782892444277,25,12,2015
19802,720,32,58,-0.12280136126588297,25,12,2015
19803,720,51,151,0.17237813859808304,25,12,2015
19804,720,25,42,-0.17358493113495238,25,12,2015
19805,720,1,33,-0.20215068918630394,25,12,2015
19806,720,36,36,-0.19262876983585342,25,12,2015
19807,720,92,49,-0.1513671193172345,25,12,2015
19808,720,118,9,-0.27832604398990807,25,12,2015
19809,720,24,5,-0.2910219364571754,25,12,2015
19810,720,99,53,-0.13867122684996716,25,12,2015
19811,720,71,4,-0.2941959095739923,25,12,2015
19812,720,55,3,-0.2973698826908091,25,12,2015
19813,720,46,3,-0.2973698826908091,25,12,2015
19814,720,21,7,-0.28467399022354173,25,12,2015
19815,720,50,10,-0.27515207087309124,25,12,2015
19816,720,117,27,-0.22119452788720495,25,12,2015
19817,720,113,47,-0.1577150655508682,25,12,2015
19818,720,78,77,-0.062495872046363025,25,12,2015
19819,720,76,1,-0.30371782892444277,25,12,2015
19820,720,66,167,0.22316170846715244,25,12,2015
19821,720,116,3,-0.2973698826908091,25,12,2015
19822,720,77,6,-0.28784796334035856,25,12,2015
19823,720,38,684,1.8641058098614578,25,12,2015
19824,720,105,4,-0.2941959095739923,25,12,2015
19825,720,7,22,-0.23706439347128916,25,12,2015
19826,720,3,1,-0.30371782892444277,25,12,2015
19827,720,45,945,2.692512793350653,25,12,2015
19828,720,59,90,-0.021234221527744124,25,12,2015
19829,720,73,1,-0.30371782892444277,25,12,2015
19830,720,74,79,-0.05614792581272935,25,12,2015
19831,720,48,115,0.05811510639267684,25,12,2015
19832,720,84,14,-0.26245617840582386,25,12,2015
19833,720,90,7,-0.28467399022354173,25,12,2015
19834,720,68,23,-0.23389042035447233,25,12,2015
19835,720,94,32,-0.20532466230312077,25,12,2015
19836,720,39,9,-0.27832604398990807,25,12,2015
19837,720,60,31,-0.2084986354199376,25,12,2015
19838,720,65,1,-0.30371782892444277,25,12,2015
19839,720,123,40,-0.17993287736858607,25,12,2015
19840,720,34,198,0.32155487508847447,25,12,2015
19841,720,58,2,-0.30054385580762594,25,12,2015
19842,720,26,4,-0.2941959095739923,25,12,2015
19843,720,22,8,-0.2815000171067249,25,12,2015
19844,720,47,1,-0.30371782892444277,25,12,2015
19845,720,41,121,0.07715894509357787,25,12,2015
19846,720,98,23,-0.23389042035447233,25,12,2015
19847,720,109,1,-0.30371782892444277,25,12,2015
19848,720,121,5,-0.2910219364571754,25,12,2015
19849,720,93,2,-0.30054385580762594,25,12,2015
19850,720,44,812,2.2703743688140134,25,12,2015
19851,720,80,2,-0.30054385580762594,25,12,2015
19852,720,119,61,-0.11327944191543245,25,12,2015
19853,720,10,4,-0.2941959095739923,25,12,2015
19854,720,70,168,0.2263356815839693,25,12,2015
19855,720,9,15,-0.25928220528900703,25,12,2015
19856,720,103,37,-0.18945479671903656,25,12,2015
19857,720,108,11,-0.27197809775627435,25,12,2015
19858,720,54,1,-0.30371782892444277,25,12,2015
19859,720,72,56,-0.12914930749951664,25,12,2015
19860,720,56,4,-0.2941959095739923,25,12,2015
19861,719,1,40,-0.17993287736858607,24,12,2015
19862,719,84,12,-0.2688041246394575,24,12,2015
19863,719,90,15,-0.25928220528900703,24,12,2015
19864,719,94,53,-0.13867122684996716,24,12,2015
19865,719,121,1,-0.30371782892444277,24,12,2015
19866,719,119,86,-0.03393011399501148,24,12,2015
19867,719,109,1,-0.30371782892444277,24,12,2015
19868,719,70,257,0.508819288980668,24,12,2015
19869,719,26,4,-0.2941959095739923,24,12,2015
19870,719,118,7,-0.28467399022354173,24,12,2015
19871,719,93,1,-0.30371782892444277,24,12,2015
19872,719,74,55,-0.13232328061633347,24,12,2015
19873,719,117,25,-0.22754247412083864,24,12,2015
19874,719,56,2,-0.30054385580762594,24,12,2015
19875,719,77,6,-0.28784796334035856,24,12,2015
19876,719,34,218,0.38503433742481125,24,12,2015
19877,719,44,1008,2.892473099710114,24,12,2015
